Порядковый индекс,ID_маршрута,Номер_маршрута,ID_остановки,Координаты
2468,1134,51,16618,"60.040264674084163,30.3991375"
2469,1134,51,16618,"60.040264674084163,30.3991375"
2470,1134,51,40161,"60.039466505121091,30.4004345"
2471,1134,51,40161,"60.039466505121091,30.4004345"
2472,1134,51,16622,"60.038412483217691,30.4055614"
2473,1134,51,16622,"60.038412483217691,30.4055614"
2474,1134,51,16626,"60.037307259076009,30.4110584"
2475,1134,51,16626,"60.037307259076009,30.4110584"
2476,1134,51,16628,"60.035615239362606,30.4193611"
2477,1134,51,16628,"60.035615239362606,30.4193611"
2478,1134,51,16631,"60.034141474152754,30.4265938"
2479,1134,51,16631,"60.034141474152754,30.4265938"
2480,1134,51,16634,"60.033319275637034,30.4306145"
2481,1134,51,16634,"60.033319275637034,30.4306145"
2482,1134,51,16636,"60.032469762730557,30.4326019"
2483,1134,51,16636,"60.032469762730557,30.4326019"
2484,1134,51,16639,"60.026914979357549,30.432312"
2485,1134,51,16639,"60.026914979357549,30.432312"
2486,1134,51,16642,"60.022191996627789,30.4326324"
2487,1134,51,16642,"60.022191996627789,30.4326324"
2488,1134,51,16643,"60.017761880627553,30.4330292"
2489,1134,51,16643,"60.017761880627553,30.4330292"
2490,1134,51,16648,"60.012518695827268,30.4342365"
2491,1134,51,16648,"60.012518695827268,30.4342365"
2492,1134,51,15959,"60.006434740156884,30.4359303"
2493,1134,51,15959,"60.006434740156884,30.4359303"
2494,1134,51,16554,"60.003115747058914,30.43717"
2495,1134,51,16554,"60.003115747058914,30.43717"
2496,1134,51,16557,"59.998010267007345,30.4382191"
2497,1134,51,16557,"59.998010267007345,30.4382191"
2498,1134,51,16572,"59.991585463236916,30.4337559"
2499,1134,51,16572,"59.991585463236916,30.4337559"
2500,1134,51,16585,"59.983891818938147,30.4261189"
2501,1134,51,16585,"59.983891818938147,30.4261189"
2502,1134,51,16404,"59.983451054247247,30.4273796"
2503,1134,51,16404,"59.983451054247247,30.4273796"
2504,1134,51,16430,"59.984219826061931,30.4267521"
2505,1134,51,16430,"59.984219826061931,30.4267521"
2506,1134,51,16436,"59.991469320269978,30.4339199"
2507,1134,51,16436,"59.991469320269978,30.4339199"
2508,1134,51,16455,"59.997760949140869,30.4383869"
2509,1134,51,16455,"59.997760949140869,30.4383869"
2510,1134,51,16461,"60.003351365576435,30.437561"
2511,1134,51,16461,"60.003351365576435,30.437561"
2512,1134,51,16651,"60.006246945939438,30.4364204"
2513,1134,51,16651,"60.006246945939438,30.4364204"
2514,1134,51,16657,"60.012173899980411,30.4344482"
2515,1134,51,16657,"60.012173899980411,30.4344482"
2516,1134,51,16659,"60.017557084328011,30.4332886"
2517,1134,51,16659,"60.017557084328011,30.4332886"
2518,1134,51,16663,"60.022062309835164,30.432806"
2519,1134,51,16663,"60.022062309835164,30.432806"
2520,1134,51,16665,"60.026812609721276,30.4324207"
2521,1134,51,16665,"60.026812609721276,30.4324207"
2522,1134,51,16670,"60.032694936954009,30.4328098"
2523,1134,51,16670,"60.032694936954009,30.4328098"
2524,1134,51,16675,"60.034069831112561,30.4272766"
2525,1134,51,16675,"60.034069831112561,30.4272766"
2526,1134,51,16683,"60.035720993133978,30.4192829"
2527,1134,51,16683,"60.035720993133978,30.4192829"
2528,1134,51,16689,"60.03722538914986,30.4118214"
2529,1134,51,16689,"60.03722538914986,30.4118214"
2530,1134,51,16694,"60.038357905115802,30.4062576"
2531,1134,51,16694,"60.038357905115802,30.4062576"
2532,1134,51,40561,"60.040336303688903,30.3994007"
2533,1134,51,40561,"60.040336303688903,30.3994007"
2534,1134,51,16704,"60.044122218815531,30.4024658"
2535,1134,51,16704,"60.044122218815531,30.4024658"
2536,1134,51,16612,"60.046373097731404,30.4064903"
2537,1136,52,16738,"59.825533796021141,30.1455631"
2538,1136,52,16740,"59.830847796507449,30.14715"
2539,1136,52,16740,"59.830847796507449,30.14715"
2540,1136,52,16742,"59.83497002555665,30.1472912"
2541,1136,52,16742,"59.83497002555665,30.1472912"
2542,1136,52,16744,"59.834743504986662,30.1561394"
2543,1136,52,16744,"59.834743504986662,30.1561394"
2544,1136,52,16746,"59.83340494289132,30.164978"
2545,1136,52,16746,"59.83340494289132,30.164978"
2546,1136,52,16747,"59.833144088629155,30.1746426"
2547,1136,52,16747,"59.833144088629155,30.1746426"
2548,1136,52,16750,"59.83310976554781,30.1820908"
2549,1136,52,16750,"59.83310976554781,30.1820908"
2550,1136,52,16756,"59.833147520935348,30.1932201"
2551,1136,52,16756,"59.833147520935348,30.1932201"
2552,1136,52,16758,"59.836696336250093,30.1986771"
2553,1136,52,16758,"59.836696336250093,30.1986771"
2554,1136,52,16759,"59.839047132334258,30.2018051"
2555,1136,52,16759,"59.839047132334258,30.2018051"
2556,1136,52,16762,"59.84194679083064,30.2061367"
2557,1136,52,16762,"59.84194679083064,30.2061367"
2558,1136,52,16764,"59.845374582027155,30.2113609"
2559,1136,52,16764,"59.845374582027155,30.2113609"
2560,1136,52,16479,"59.846963118307698,30.2208996"
2561,1136,52,16479,"59.846963118307698,30.2208996"
2562,1136,52,16486,"59.848215366686816,30.2265816"
2563,1136,52,16486,"59.848215366686816,30.2265816"
2564,1136,52,16490,"59.850819206304415,30.2343082"
2565,1136,52,16490,"59.850819206304415,30.2343082"
2566,1136,52,16495,"59.854397009328665,30.2434082"
2567,1136,52,16495,"59.854397009328665,30.2434082"
2568,1136,52,16499,"59.858708385436564,30.253067"
2569,1136,52,16499,"59.858708385436564,30.253067"
2570,1136,52,35628,"59.868508941987187,30.2571507"
2571,1136,52,35628,"59.868508941987187,30.2571507"
2572,1136,52,16515,"59.87128604132041,30.2561874"
2573,1136,52,16515,"59.87128604132041,30.2561874"
2574,1136,52,16523,"59.875896885351146,30.254385"
2575,1136,52,16523,"59.875896885351146,30.254385"
2576,1136,52,16650,"59.87659274159104,30.2480812"
2577,1136,52,16650,"59.87659274159104,30.2480812"
2578,1136,52,16646,"59.875516386370812,30.2438965"
2579,1136,52,16646,"59.875516386370812,30.2438965"
2580,1136,52,16766,"59.876579030278705,30.2475948"
2581,1136,52,16766,"59.876579030278705,30.2475948"
2582,1136,52,16656,"59.87624310136006,30.2531681"
2583,1136,52,16656,"59.87624310136006,30.2531681"
2584,1136,52,16624,"59.871639162022333,30.2559452"
2585,1136,52,16624,"59.871639162022333,30.2559452"
2586,1136,52,35629,"59.868474655360913,30.2568913"
2587,1136,52,35629,"59.868474655360913,30.2568913"
2588,1136,52,16633,"59.858612354502718,30.2525005"
2589,1136,52,16633,"59.858612354502718,30.2525005"
2590,1136,52,16637,"59.854283815317586,30.2427692"
2591,1136,52,16637,"59.854283815317586,30.2427692"
2592,1136,52,16640,"59.850884385446648,30.2340984"
2593,1136,52,16640,"59.850884385446648,30.2340984"
2594,1136,52,16645,"59.848603039510856,30.2276478"
2595,1136,52,16645,"59.848603039510856,30.2276478"
2596,1136,52,16649,"59.846911655037644,30.2201786"
2597,1136,52,16649,"59.846911655037644,30.2201786"
2598,1136,52,16655,"59.845923544822028,30.2140045"
2599,1136,52,16655,"59.845923544822028,30.2140045"
2600,1136,52,16668,"59.845086372935533,30.2106819"
2601,1136,52,16668,"59.845086372935533,30.2106819"
2602,1136,52,16676,"59.841768357600245,30.2054596"
2603,1136,52,16676,"59.841768357600245,30.2054596"
2604,1136,52,16693,"59.839290781997512,30.2018299"
2605,1136,52,16693,"59.839290781997512,30.2018299"
2606,1136,52,16700,"59.836981186072393,30.1987495"
2607,1136,52,16700,"59.836981186072393,30.1987495"
2608,1136,52,16706,"59.833473588410186,30.1940289"
2609,1136,52,16706,"59.833473588410186,30.1940289"
2610,1136,52,16711,"59.833226463880052,30.1826706"
2611,1136,52,16711,"59.833226463880052,30.1826706"
2612,1136,52,16714,"59.833271083722536,30.1770115"
2613,1136,52,16714,"59.833271083722536,30.1770115"
2614,1136,52,16719,"59.833432401115836,30.165781"
2615,1136,52,16719,"59.833432401115836,30.165781"
2616,1136,52,16723,"59.834709183553763,30.156826"
2617,1136,52,16723,"59.834709183553763,30.156826"
2618,1136,52,16946,"59.835642713924429,30.1479263"
2619,1136,52,16946,"59.835642713924429,30.1479263"
2620,1136,52,16733,"59.835635849826055,30.14114"
2621,1136,52,16733,"59.835635849826055,30.14114"
2622,1136,52,16734,"59.830923312368469,30.1400547"
2623,1136,52,16734,"59.830923312368469,30.1400547"
2624,1136,52,16736,"59.827023724058193,30.1399117"
2625,1136,52,16736,"59.827023724058193,30.1399117"
2626,1136,52,16738,"59.825533796021141,30.1455631"
2627,1138,55,16965,"60.024475083399025,30.23386"
2628,1138,55,16017,"60.023154393240759,30.2311783"
2629,1138,55,16017,"60.023154393240759,30.2311783"
2630,1138,55,16020,"60.021413868238803,30.233242"
2631,1138,55,16020,"60.021413868238803,30.233242"
2632,1138,55,16025,"60.01757415073476,30.2377701"
2633,1138,55,16025,"60.01757415073476,30.2377701"
2634,1138,55,16028,"60.013839810986504,30.2421246"
2635,1138,55,16028,"60.013839810986504,30.2421246"
2636,1138,55,16031,"60.011392121820947,30.2450104"
2637,1138,55,16031,"60.011392121820947,30.2450104"
2638,1138,55,16034,"60.008872553765649,30.2479744"
2639,1138,55,16034,"60.008872553765649,30.2479744"
2640,1138,55,16576,"60.00707323251968,30.2577286"
2641,1138,55,16576,"60.00707323251968,30.2577286"
2642,1138,55,16581,"60.007004945155138,30.2668266"
2643,1138,55,16581,"60.007004945155138,30.2668266"
2644,1138,55,16589,"60.006318649311943,30.2722111"
2645,1138,55,16589,"60.006318649311943,30.2722111"
2646,1138,55,16596,"60.00573477447179,30.2766857"
2647,1138,55,16596,"60.00573477447179,30.2766857"
2648,1138,55,16607,"60.005212351403394,30.2807484"
2649,1138,55,16607,"60.005212351403394,30.2807484"
2650,1138,55,16610,"60.003993332150912,30.2899914"
2651,1138,55,16610,"60.003993332150912,30.2899914"
2652,1138,55,16613,"60.003095258412856,30.2969913"
2653,1138,55,16613,"60.003095258412856,30.2969913"
2654,1138,55,16617,"60.001773713931925,30.3071003"
2655,1138,55,16617,"60.001773713931925,30.3071003"
2656,1138,55,16654,"60.003125991377196,30.327095"
2657,1138,55,16654,"60.003125991377196,30.327095"
2658,1138,55,16546,"60.003023548051679,30.3305511"
2659,1138,55,16546,"60.003023548051679,30.3305511"
2660,1138,55,16551,"60.001708830543343,30.3397045"
2661,1138,55,16551,"60.001708830543343,30.3397045"
2662,1138,55,16555,"60.000578473194061,30.3476276"
2663,1138,55,16555,"60.000578473194061,30.3476276"
2664,1138,55,16559,"59.999861308020648,30.3526669"
2665,1138,55,16559,"59.999861308020648,30.3526669"
2666,1138,55,16562,"59.99858403249393,30.361578"
2667,1138,55,16562,"59.99858403249393,30.361578"
2668,1138,55,16567,"60.000407720991618,30.3656254"
2669,1138,55,16567,"60.000407720991618,30.3656254"
2670,1138,55,16571,"60.008490163514828,30.3696995"
2671,1138,55,16571,"60.008490163514828,30.3696995"
2672,1138,55,16550,"60.013153656988742,30.3686161"
2673,1138,55,16550,"60.013153656988742,30.3686161"
2674,1138,55,15984,"60.018045180083696,30.3674488"
2675,1138,55,15984,"60.018045180083696,30.3674488"
2676,1138,55,15986,"60.02537940151359,30.3661537"
2677,1138,55,15986,"60.02537940151359,30.3661537"
2678,1138,55,15990,"60.029637895268692,30.3653145"
2679,1138,55,15990,"60.029637895268692,30.3653145"
2680,1138,55,15991,"60.035782398394254,30.3659592"
2681,1138,55,15991,"60.035782398394254,30.3659592"
2682,1138,55,15993,"60.03746417586725,30.3596306"
2683,1138,55,15993,"60.03746417586725,30.3596306"
2684,1138,55,34944,"60.038787705226845,30.3533001"
2685,1138,55,34944,"60.038787705226845,30.3533001"
2686,1138,55,15994,"60.039913345677959,30.3475819"
2687,1138,55,15994,"60.039913345677959,30.3475819"
2688,1138,55,24309,"60.041444837288537,30.3403091"
2689,1138,55,24309,"60.041444837288537,30.3403091"
2690,1138,55,16117,"60.04247147675666,30.3353024"
2691,1138,55,16117,"60.04247147675666,30.3353024"
2692,1138,55,16001,"60.043730004519418,30.3292198"
2693,1138,55,16001,"60.043730004519418,30.3292198"
2694,1138,55,16254,"60.046973306195198,30.330616"
2695,1138,55,16254,"60.046973306195198,30.330616"
2696,1138,55,16266,"60.052286039431927,30.3345547"
2697,1138,55,16266,"60.052286039431927,30.3345547"
2698,1138,55,16276,"60.056261505109184,30.3375072"
2699,1138,55,16276,"60.056261505109184,30.3375072"
2700,1138,55,16284,"60.059247903622776,30.3436794"
2701,1138,55,16284,"60.059247903622776,30.3436794"
2702,1138,55,16294,"60.05645924304509,30.3375072"
2703,1138,55,16294,"60.05645924304509,30.3375072"
2704,1138,55,16304,"60.053257788378502,30.3351307"
2705,1138,55,16304,"60.053257788378502,30.3351307"
2706,1138,55,16311,"60.04734161053247,30.3307457"
2707,1138,55,16311,"60.04734161053247,30.3307457"
2708,1138,55,16314,"60.044217713765043,30.3284302"
2709,1138,55,16314,"60.044217713765043,30.3284302"
2710,1138,55,15997,"60.042532869467635,30.3341198"
2711,1138,55,15997,"60.042532869467635,30.3341198"
2712,1138,55,24310,"60.041523285948855,30.3393974"
2713,1138,55,24310,"60.041523285948855,30.3393974"
2714,1138,55,16122,"60.04007025008822,30.3463287"
2715,1138,55,16122,"60.04007025008822,30.3463287"
2716,1138,55,34945,"60.038780883046549,30.3528996"
2717,1138,55,34945,"60.038780883046549,30.3528996"
2718,1138,55,16125,"60.037450530958488,30.3592205"
2719,1138,55,16125,"60.037450530958488,30.3592205"
2720,1138,55,16131,"60.036181529803557,30.3654194"
2721,1138,55,16131,"60.036181529803557,30.3654194"
2722,1138,55,16136,"60.029764140312658,30.3650875"
2723,1138,55,16136,"60.029764140312658,30.3650875"
2724,1138,55,16137,"60.025451063400297,30.365942"
2725,1138,55,16137,"60.025451063400297,30.365942"
2726,1138,55,17005,"60.01744444582242,30.3674545"
2727,1138,55,17005,"60.01744444582242,30.3674545"
2728,1138,55,16470,"60.011931516589286,30.3687286"
2729,1138,55,16470,"60.011931516589286,30.3687286"
2730,1138,55,16476,"60.008753057287279,30.3694801"
2731,1138,55,16476,"60.008753057287279,30.3694801"
2732,1138,55,16485,"60.000677509067636,30.3656006"
2733,1138,55,16485,"60.000677509067636,30.3656006"
2734,1138,55,16406,"59.998730887536858,30.3610172"
2735,1138,55,16406,"59.998730887536858,30.3610172"
2736,1138,55,16411,"59.999827156910271,30.3533401"
2737,1138,55,16411,"59.999827156910271,30.3533401"
2738,1138,55,16414,"60.000547737862675,30.3482895"
2739,1138,55,16414,"60.000547737862675,30.3482895"
2740,1138,55,16417,"60.001613212686088,30.3408451"
2741,1138,55,16417,"60.001613212686088,30.3408451"
2742,1138,55,16420,"60.003214775335969,30.3299923"
2743,1138,55,16420,"60.003214775335969,30.3299923"
2744,1138,55,16652,"60.003102087962937,30.3262691"
2745,1138,55,16652,"60.003102087962937,30.3262691"
2746,1138,55,16621,"60.001951288870885,30.3063908"
2747,1138,55,16621,"60.001951288870885,30.3063908"
2748,1138,55,16623,"60.003265996742257,30.2963524"
2749,1138,55,16623,"60.003265996742257,30.2963524"
2750,1138,55,16627,"60.004027478960111,30.2903214"
2751,1138,55,16627,"60.004027478960111,30.2903214"
2752,1138,55,16632,"60.005099670836124,30.2820816"
2753,1138,55,16632,"60.005099670836124,30.2820816"
2754,1138,55,16635,"60.005973788810444,30.2758179"
2755,1138,55,16635,"60.005973788810444,30.2758179"
2756,1138,55,16638,"60.006509857545275,30.2714748"
2757,1138,55,16638,"60.006509857545275,30.2714748"
2758,1138,55,16641,"60.007213221176144,30.2658691"
2759,1138,55,16641,"60.007213221176144,30.2658691"
2760,1138,55,16644,"60.007363452245833,30.2570896"
2761,1138,55,16644,"60.007363452245833,30.2570896"
2762,1138,55,16647,"60.008353594496491,30.2491703"
2763,1138,55,16647,"60.008353594496491,30.2491703"
2764,1138,55,16079,"60.011375052222611,30.2452297"
2765,1138,55,16079,"60.011375052222611,30.2452297"
2766,1138,55,16084,"60.014222139374297,30.241888"
2767,1138,55,16084,"60.014222139374297,30.241888"
2768,1138,55,16090,"60.017533191343738,30.2380409"
2769,1138,55,16090,"60.017533191343738,30.2380409"
2770,1138,55,16095,"60.021393390928544,30.2334709"
2771,1138,55,16095,"60.021393390928544,30.2334709"
2772,1138,55,16099,"60.022895026699445,30.231781"
2773,1138,55,16099,"60.022895026699445,30.231781"
2774,1138,55,16965,"60.024475083399025,30.23386"
2775,1139,56,16646,"59.875516386370812,30.2438965"
2776,1139,56,16766,"59.876579030278705,30.2475948"
2777,1139,56,16766,"59.876579030278705,30.2475948"
2778,1139,56,16656,"59.87624310136006,30.2531681"
2779,1139,56,16656,"59.87624310136006,30.2531681"
2780,1139,56,16624,"59.871639162022333,30.2559452"
2781,1139,56,16624,"59.871639162022333,30.2559452"
2782,1139,56,16630,"59.868711232362649,30.2568035"
2783,1139,56,16630,"59.868711232362649,30.2568035"
2784,1139,56,33033,"59.859637813364607,30.2510929"
2785,1139,56,33033,"59.859637813364607,30.2510929"
2786,1139,56,16658,"59.85961380632785,30.2462597"
2787,1139,56,16658,"59.85961380632785,30.2462597"
2788,1139,56,16660,"59.859641242939865,30.2399635"
2789,1139,56,16660,"59.859641242939865,30.2399635"
2790,1139,56,16662,"59.859682397815476,30.2338696"
2791,1139,56,16662,"59.859682397815476,30.2338696"
2792,1139,56,16664,"59.859723552640183,30.2290211"
2793,1139,56,16664,"59.859723552640183,30.2290211"
2794,1139,56,17010,"59.860334009894565,30.2261105"
2795,1139,56,17010,"59.860334009894565,30.2261105"
2796,1139,56,16667,"59.859672109101361,30.228508"
2797,1139,56,16667,"59.859672109101361,30.228508"
2798,1139,56,16669,"59.859586369693197,30.2344818"
2799,1139,56,16669,"59.859586369693197,30.2344818"
2800,1139,56,16673,"59.859576080949353,30.2397175"
2801,1139,56,16673,"59.859576080949353,30.2397175"
2802,1139,56,16677,"59.859576080949353,30.2459946"
2803,1139,56,16677,"59.859576080949353,30.2459946"
2804,1139,56,33034,"59.859569221785037,30.2511806"
2805,1139,56,33034,"59.859569221785037,30.2511806"
2806,1139,56,35628,"59.868508941987187,30.2571507"
2807,1139,56,35628,"59.868508941987187,30.2571507"
2808,1139,56,16515,"59.87128604132041,30.2561874"
2809,1139,56,16515,"59.87128604132041,30.2561874"
2810,1139,56,16523,"59.875896885351146,30.254385"
2811,1139,56,16523,"59.875896885351146,30.254385"
2812,1139,56,16650,"59.87659274159104,30.2480812"
2813,1139,56,16650,"59.87659274159104,30.2480812"
2814,1139,56,16646,"59.875516386370812,30.2438965"
2815,1126,57,16403,"60.011962241342836,30.3675022"
2816,1126,57,16550,"60.013153656988742,30.3686161"
2817,1126,57,16550,"60.013153656988742,30.3686161"
2818,1126,57,16142,"60.016475056151847,30.3694401"
2819,1126,57,16142,"60.016475056151847,30.3694401"
2820,1126,57,16146,"60.016379480982842,30.3810139"
2821,1126,57,16146,"60.016379480982842,30.3810139"
2822,1126,57,24322,"60.014833172885709,30.3898106"
2823,1126,57,24322,"60.014833172885709,30.3898106"
2824,1126,57,16157,"60.013157070725462,30.3972759"
2825,1126,57,16157,"60.013157070725462,30.3972759"
2826,1126,57,16160,"60.010446452794312,30.4080544"
2827,1126,57,16160,"60.010446452794312,30.4080544"
2828,1126,57,16163,"60.008524305681298,30.4156666"
2829,1126,57,16163,"60.008524305681298,30.4156666"
2830,1126,57,24323,"60.006803496608228,30.4223289"
2831,1126,57,24323,"60.006803496608228,30.4223289"
2832,1126,57,16170,"60.004676261636689,30.4309444"
2833,1126,57,16170,"60.004676261636689,30.4309444"
2834,1126,57,16651,"60.006246945939438,30.4364204"
2835,1126,57,16651,"60.006246945939438,30.4364204"
2836,1126,57,16657,"60.012173899980411,30.4344482"
